EVENT; TIME; ARG1; ARG2
Player_1_Left_Hand_Pos; 82.5496; 294; 805
Player_1_Right_Hand_Pos; 82.5496; 1008; 490
Player_1_Left_Foot_Pos; 82.5496; 462; 958
Player_1_Right_Foot_Pos; 82.5496; 1008; 490
Player_1_Head_Pos; 82.6188; 829; 315
Player_1_Torso_Pos; 82.6188; 798; 730
Player_1_Left_Hand_Pos; 82.6188; 294; 805
Player_1_Right_Hand_Pos; 82.6188; 1008; 490
Player_1_Left_Foot_Pos; 82.6188; 462; 962
Player_1_Right_Foot_Pos; 82.6188; 1008; 490
Player_1_Head_Pos; 82.6373; 829; 315
Player_1_Torso_Pos; 82.6373; 798; 730
Player_1_Left_Hand_Pos; 82.6373; 294; 805
Player_1_Right_Hand_Pos; 82.6373; 1008; 490
Player_1_Left_Foot_Pos; 82.6373; 462; 962
Player_1_Right_Foot_Pos; 82.6373; 1008; 490
Player_1_Head_Pos; 82.6833; 829; 315
Player_1_Torso_Pos; 82.6833; 798; 730
Player_1_Left_Hand_Pos; 82.6833; 294; 805
Player_1_Right_Hand_Pos; 82.6833; 1008; 494
Player_1_Left_Foot_Pos; 82.6833; 456; 962
Player_1_Right_Foot_Pos; 82.6833; 1008; 494
Player_1_Head_Pos; 82.7008; 829; 319
Player_1_Torso_Pos; 82.7008; 798; 730
Player_1_Left_Hand_Pos; 82.7008; 294; 805
Player_1_Right_Hand_Pos; 82.7008; 1008; 494
Player_1_Left_Foot_Pos; 82.7008; 456; 966
Player_1_Right_Foot_Pos; 82.7008; 1008; 494
Player_1_Head_Pos; 82.7162; 829; 319
Player_1_Torso_Pos; 82.7162; 798; 730
Player_1_Left_Hand_Pos; 82.7162; 294; 805
Player_1_Right_Hand_Pos; 82.7162; 1008; 494
Player_1_Left_Foot_Pos; 82.7162; 456; 962
Player_1_Right_Foot_Pos; 82.7162; 1008; 494
Player_1_Head_Pos; 82.7691; 829; 319
Player_1_Torso_Pos; 82.7691; 798; 730
Player_1_Left_Hand_Pos; 82.7691; 294; 805
Player_1_Right_Hand_Pos; 82.7691; 1008; 494
Player_1_Left_Foot_Pos; 82.7691; 456; 962
Player_1_Right_Foot_Pos; 82.7691; 1008; 494
Player_1_Head_Pos; 82.8056; 824; 323
Player_1_Torso_Pos; 82.8056; 798; 730
Player_1_Left_Hand_Pos; 82.8056; 294; 805
Player_1_Right_Hand_Pos; 82.8056; 1008; 494
Player_1_Left_Foot_Pos; 82.8056; 467; 966
Player_1_Right_Foot_Pos; 82.8056; 1008; 494
Player_1_Head_Pos; 82.8611; 829; 323
Player_1_Torso_Pos; 82.8611; 798; 730
Player_1_Left_Hand_Pos; 82.8611; 294; 805
Player_1_Right_Hand_Pos; 82.8611; 1008; 494
Player_1_Left_Foot_Pos; 82.8611; 467; 966
Player_1_Right_Foot_Pos; 82.8611; 1008; 494
Player_1_Head_Pos; 82.8673; 824; 323
Player_1_Torso_Pos; 82.8673; 798; 730
Player_1_Left_Hand_Pos; 82.8673; 294; 805
Player_1_Right_Hand_Pos; 82.8673; 1008; 494
Player_1_Left_Foot_Pos; 82.8673; 467; 966
Player_1_Right_Foot_Pos; 82.8673; 1008; 494
Player_1_Head_Pos; 82.8998; 829; 323
Player_1_Torso_Pos; 82.8998; 798; 730
Player_1_Left_Hand_Pos; 82.8998; 294; 805
Player_1_Right_Hand_Pos; 82.8998; 1008; 494
Player_1_Left_Foot_Pos; 82.8998; 462; 966
Player_1_Right_Foot_Pos; 82.8998; 1008; 494
Player_1_Head_Pos; 82.9533; 824; 323
Player_1_Torso_Pos; 82.9533; 798; 730
Player_1_Left_Hand_Pos; 82.9533; 294; 805
Player_1_Right_Hand_Pos; 82.9533; 1008; 494
Player_1_Left_Foot_Pos; 82.9533; 462; 962
Player_1_Right_Foot_Pos; 82.9533; 1008; 494
Player_1_Head_Pos; 82.9697; 824; 323
Player_1_Torso_Pos; 82.9697; 798; 730
Player_1_Left_Hand_Pos; 82.9697; 294; 805
Player_1_Right_Hand_Pos; 82.9697; 1008; 494
Player_1_Left_Foot_Pos; 82.9697; 456; 962
Player_1_Right_Foot_Pos; 82.9697; 1008; 494
Player_1_Head_Pos; 83.0123; 824; 323
Player_1_Torso_Pos; 83.0123; 798; 730
Player_1_Left_Hand_Pos; 83.0123; 294; 805
Player_1_Right_Hand_Pos; 83.0123; 1008; 494
Player_1_Left_Foot_Pos; 83.0123; 462; 962
Player_1_Right_Foot_Pos; 83.0123; 1008; 494
Player_1_Head_Pos; 83.0517; 824; 328
Player_1_Torso_Pos; 83.0517; 798; 730
Player_1_Left_Hand_Pos; 83.0517; 294; 805
Player_1_Right_Hand_Pos; 83.0517; 1008; 494
Player_1_Left_Foot_Pos; 83.0517; 462; 962
Player_1_Right_Foot_Pos; 83.0517; 1008; 494
Player_1_Head_Pos; 83.1067; 824; 328
Player_1_Torso_Pos; 83.1067; 798; 730
Player_1_Left_Hand_Pos; 83.1067; 294; 805
Player_1_Right_Hand_Pos; 83.1067; 1008; 490
Player_1_Left_Foot_Pos; 83.1067; 467; 958
Player_1_Right_Foot_Pos; 83.1067; 1008; 490
Player_1_Head_Pos; 83.1172; 824; 328
Player_1_Torso_Pos; 83.1172; 798; 735
Player_1_Left_Hand_Pos; 83.1172; 294; 805
Player_1_Right_Hand_Pos; 83.1172; 1008; 490
Player_1_Left_Foot_Pos; 83.1172; 467; 958
Player_1_Right_Foot_Pos; 83.1172; 1008; 490
Player_1_Head_Pos; 83.1701; 824; 323
Player_1_Torso_Pos; 83.1701; 798; 730
Player_1_Left_Hand_Pos; 83.1701; 294; 805
Player_1_Right_Hand_Pos; 83.1701; 1008; 490
Player_1_Left_Foot_Pos; 83.1701; 467; 958
Player_1_Right_Foot_Pos; 83.1701; 1008; 490
Player_1_Head_Pos; 83.2141; 824; 323
Player_1_Torso_Pos; 83.2141; 798; 730
Player_1_Left_Hand_Pos; 83.2141; 294; 805
Player_1_Right_Hand_Pos; 83.2141; 1008; 490
Player_1_Left_Foot_Pos; 83.2141; 467; 958
Player_1_Right_Foot_Pos; 83.2141; 1008; 490
Player_1_Head_Pos; 83.2314; 824; 323
Player_1_Torso_Pos; 83.2314; 798; 730
Player_1_Left_Hand_Pos; 83.2314; 294; 805
Player_1_Right_Hand_Pos; 83.2314; 1008; 490
Player_1_Left_Foot_Pos; 83.2314; 467; 958
Player_1_Right_Foot_Pos; 83.2314; 1008; 490
Player_1_Head_Pos; 83.2509; 824; 319
Player_1_Torso_Pos; 83.2509; 798; 730
Player_1_Left_Hand_Pos; 83.2509; 294; 805
Player_1_Right_Hand_Pos; 83.2509; 1008; 490
Player_1_Left_Foot_Pos; 83.2509; 467; 958
Player_1_Right_Foot_Pos; 83.2509; 1008; 490
Player_1_Head_Pos; 83.2906; 824; 319
Player_1_Torso_Pos; 83.2906; 798; 730
Player_1_Left_Hand_Pos; 83.2906; 294; 805
Player_1_Right_Hand_Pos; 83.2906; 1002; 490
Player_1_Left_Foot_Pos; 83.2906; 467; 958
Player_1_Right_Foot_Pos; 83.2906; 1002; 490
Player_1_Head_Pos; 83.3358; 824; 319
Player_1_Torso_Pos; 83.3358; 798; 730
Player_1_Left_Hand_Pos; 83.3358; 294; 805
Player_1_Right_Hand_Pos; 83.3358; 1002; 490
Player_1_Left_Foot_Pos; 83.3358; 467; 958
Player_1_Right_Foot_Pos; 83.3358; 1002; 490
Player_1_Head_Pos; 83.3669; 824; 319
Player_1_Torso_Pos; 83.3669; 798; 730
Player_1_Left_Hand_Pos; 83.3669; 294; 805
Player_1_Right_Hand_Pos; 83.3669; 1002; 490
Player_1_Left_Foot_Pos; 83.3669; 456; 958
Player_1_Right_Foot_Pos; 83.3669; 1002; 490
Player_1_Head_Pos; 83.3999; 819; 319
Player_1_Torso_Pos; 83.3999; 798; 730
Player_1_Left_Hand_Pos; 83.3999; 294; 805
Player_1_Right_Hand_Pos; 83.3999; 1002; 490
Player_1_Left_Foot_Pos; 83.3999; 456; 966
Player_1_Right_Foot_Pos; 83.3999; 1002; 490
Player_1_Head_Pos; 83.4209; 813; 319
Player_1_Torso_Pos; 83.4209; 798; 730
Player_1_Left_Hand_Pos; 83.4209; 294; 809
Player_1_Right_Hand_Pos; 83.4209; 1002; 490
Player_1_Left_Foot_Pos; 83.4209; 462; 966
Player_1_Right_Foot_Pos; 83.4209; 1002; 490
Player_1_Head_Pos; 83.4678; 808; 323
Player_1_Torso_Pos; 83.4678; 798; 730
Player_1_Left_Hand_Pos; 83.4678; 294; 809
Player_1_Right_Hand_Pos; 83.4678; 1002; 485
Player_1_Left_Foot_Pos; 83.4678; 456; 962
Player_1_Right_Foot_Pos; 83.4678; 1002; 485
Player_1_Head_Pos; 83.5137; 808; 323
Player_1_Torso_Pos; 83.5137; 792; 730
Player_1_Left_Hand_Pos; 83.5137; 294; 809
Player_1_Right_Hand_Pos; 83.5137; 1023; 481
Player_1_Left_Foot_Pos; 83.5137; 462; 966
Player_1_Right_Foot_Pos; 83.5137; 1023; 481
Player_1_Head_Pos; 83.5504; 803; 323
Player_1_Torso_Pos; 83.5504; 792; 730
Player_1_Left_Hand_Pos; 83.5504; 294; 809
Player_1_Right_Hand_Pos; 83.5504; 1023; 485
Player_1_Left_Foot_Pos; 83.5504; 467; 966
Player_1_Right_Foot_Pos; 83.5504; 1023; 485
Player_1_Head_Pos; 83.5712; 798; 323
Player_1_Torso_Pos; 83.5712; 792; 730
Player_1_Left_Hand_Pos; 83.5712; 294; 809
Player_1_Right_Hand_Pos; 83.5712; 1018; 485
Player_1_Left_Foot_Pos; 83.5712; 467; 962
Player_1_Right_Foot_Pos; 83.5712; 1018; 485
Player_1_Head_Pos; 83.6162; 798; 323
Player_1_Torso_Pos; 83.6162; 792; 726
Player_1_Left_Hand_Pos; 83.6162; 294; 809
Player_1_Right_Hand_Pos; 83.6162; 1018; 485
Player_1_Left_Foot_Pos; 83.6162; 472; 958
Player_1_Right_Foot_Pos; 83.6162; 1018; 485
Player_1_Head_Pos; 83.6197; 798; 323
Player_1_Torso_Pos; 83.6197; 792; 726
Player_1_Left_Hand_Pos; 83.6197; 294; 809
Player_1_Right_Hand_Pos; 83.6197; 1018; 485
Player_1_Left_Foot_Pos; 83.6197; 472; 962
Player_1_Right_Foot_Pos; 83.6197; 1018; 485
Player_1_Head_Pos; 83.6689; 798; 323
Player_1_Torso_Pos; 83.6689; 792; 726
Player_1_Left_Hand_Pos; 83.6689; 294; 809
Player_1_Right_Hand_Pos; 83.6689; 1018; 485
Player_1_Left_Foot_Pos; 83.6689; 472; 958
Player_1_Right_Foot_Pos; 83.6689; 1018; 485
Player_1_Head_Pos; 83.7182; 798; 323
Player_1_Torso_Pos; 83.7182; 792; 726
Player_1_Left_Hand_Pos; 83.7182; 294; 809
Player_1_Right_Hand_Pos; 83.7182; 1018; 485
Player_1_Left_Foot_Pos; 83.7182; 462; 966
Player_1_Right_Foot_Pos; 83.7182; 1018; 485
Player_1_Head_Pos; 83.7402; 792; 323
Player_1_Torso_Pos; 83.7402; 792; 726
Player_1_Left_Hand_Pos; 83.7402; 294; 809
Player_1_Right_Hand_Pos; 83.7402; 1018; 485
Player_1_Left_Foot_Pos; 83.7402; 467; 962
Player_1_Right_Foot_Pos; 83.7402; 1018; 485
Player_1_Head_Pos; 83.7793; 792; 319
Player_1_Torso_Pos; 83.7793; 792; 726
Player_1_Left_Hand_Pos; 83.7793; 294; 809
Player_1_Right_Hand_Pos; 83.7793; 1018; 485
Player_1_Left_Foot_Pos; 83.7793; 467; 958
Player_1_Right_Foot_Pos; 83.7793; 1018; 485
Player_1_Head_Pos; 83.7856; 792; 323
Player_1_Torso_Pos; 83.7856; 792; 726
Player_1_Left_Hand_Pos; 83.7856; 294; 809
Player_1_Right_Hand_Pos; 83.7856; 1023; 485
Player_1_Left_Foot_Pos; 83.7856; 467; 966
Player_1_Right_Foot_Pos; 83.7856; 1023; 485
Player_1_Head_Pos; 83.8364; 792; 323
Player_1_Torso_Pos; 83.8364; 787; 726
Player_1_Left_Hand_Pos; 83.8364; 294; 809
Player_1_Right_Hand_Pos; 83.8364; 1029; 481
Player_1_Left_Foot_Pos; 83.8364; 467; 966
Player_1_Right_Foot_Pos; 83.8364; 1029; 481
Player_1_Head_Pos; 83.8835; 782; 323
Player_1_Torso_Pos; 83.8835; 787; 726
Player_1_Left_Hand_Pos; 83.8835; 294; 809
Player_1_Right_Hand_Pos; 83.8835; 1034; 481
Player_1_Left_Foot_Pos; 83.8835; 467; 966
Player_1_Right_Foot_Pos; 83.8835; 1034; 481
Player_1_Head_Pos; 83.9017; 771; 328
Player_1_Torso_Pos; 83.9017; 787; 721
Player_1_Left_Hand_Pos; 83.9017; 294; 809
Player_1_Right_Hand_Pos; 83.9017; 1034; 481
Player_1_Left_Foot_Pos; 83.9017; 467; 966
Player_1_Right_Foot_Pos; 83.9017; 1034; 481
Player_1_Head_Pos; 83.9178; 766; 323
Player_1_Torso_Pos; 83.9178; 787; 717
Player_1_Left_Hand_Pos; 83.9178; 294; 809
Player_1_Right_Hand_Pos; 83.9178; 1044; 472
Player_1_Left_Foot_Pos; 83.9178; 472; 962
Player_1_Right_Foot_Pos; 83.9178; 1044; 472
Player_1_Head_Pos; 83.9689; 761; 323
Player_1_Torso_Pos; 83.9689; 782; 717
Player_1_Left_Hand_Pos; 83.9689; 294; 805
Player_1_Right_Hand_Pos; 83.9689; 1050; 472
Player_1_Left_Foot_Pos; 83.9689; 472; 962
Player_1_Right_Foot_Pos; 83.9689; 1050; 472
Player_1_Head_Pos; 84.0122; 761; 319
Player_1_Torso_Pos; 84.0122; 782; 721
Player_1_Left_Hand_Pos; 84.0122; 299; 800
Player_1_Right_Hand_Pos; 84.0122; 903; 503
Player_1_Left_Foot_Pos; 84.0122; 472; 962
Player_1_Right_Foot_Pos; 84.0122; 903; 503
Player_1_Head_Pos; 84.0504; 756; 315
Player_1_Torso_Pos; 84.0504; 782; 721
Player_1_Left_Hand_Pos; 84.0504; 294; 800
Player_1_Right_Hand_Pos; 84.0504; 1076; 468
Player_1_Left_Foot_Pos; 84.0504; 446; 879
Player_1_Right_Foot_Pos; 84.0504; 1076; 468
Player_1_Head_Pos; 84.0708; 756; 315
Player_1_Torso_Pos; 84.0708; 787; 721
Player_1_Left_Hand_Pos; 84.0708; 294; 805
Player_1_Right_Hand_Pos; 84.0708; 1076; 468
Player_1_Left_Foot_Pos; 84.0708; 472; 966
Player_1_Right_Foot_Pos; 84.0708; 1076; 468
Player_1_Head_Pos; 84.1171; 756; 306
Player_1_Torso_Pos; 84.1171; 787; 721
Player_1_Left_Hand_Pos; 84.1171; 294; 805
Player_1_Right_Hand_Pos; 84.1171; 1076; 468
Player_1_Left_Foot_Pos; 84.1171; 483; 958
Player_1_Right_Foot_Pos; 84.1171; 1076; 468
Player_1_Head_Pos; 84.124; 756; 306
Player_1_Torso_Pos; 84.124; 787; 721
Player_1_Left_Hand_Pos; 84.124; 294; 809
Player_1_Right_Hand_Pos; 84.124; 1076; 468
Player_1_Left_Foot_Pos; 84.124; 483; 958
Player_1_Right_Foot_Pos; 84.124; 1076; 468
Player_1_Head_Pos; 84.1781; 756; 306
Player_1_Torso_Pos; 84.1781; 787; 721
Player_1_Left_Hand_Pos; 84.1781; 294; 809
Player_1_Right_Hand_Pos; 84.1781; 1076; 468
Player_1_Left_Foot_Pos; 84.1781; 483; 958
Player_1_Right_Foot_Pos; 84.1781; 1076; 468
Player_1_Head_Pos; 84.2023; 761; 306
Player_1_Torso_Pos; 84.2023; 792; 721
Player_1_Left_Hand_Pos; 84.2023; 294; 809
Player_1_Right_Hand_Pos; 84.2023; 1076; 472
Player_1_Left_Foot_Pos; 84.2023; 477; 962
Player_1_Right_Foot_Pos; 84.2023; 1076; 472
Player_1_Head_Pos; 84.2254; 761; 306
Player_1_Torso_Pos; 84.2254; 792; 721
Player_1_Left_Hand_Pos; 84.2254; 220; 875
Player_1_Right_Hand_Pos; 84.2254; 1081; 472
Player_1_Left_Foot_Pos; 84.2254; 472; 966
Player_1_Right_Foot_Pos; 84.2254; 1081; 472
Player_1_Head_Pos; 84.2738; 761; 301
Player_1_Torso_Pos; 84.2738; 792; 721
Player_1_Left_Hand_Pos; 84.2738; 294; 805
Player_1_Right_Hand_Pos; 84.2738; 1081; 472
Player_1_Left_Foot_Pos; 84.2738; 477; 966
Player_1_Right_Foot_Pos; 84.2738; 1081; 472
Player_1_Head_Pos; 84.3121; 782; 306
Player_1_Torso_Pos; 84.3121; 798; 726
Player_1_Left_Hand_Pos; 84.3121; 294; 805
Player_1_Right_Hand_Pos; 84.3121; 1081; 472
Player_1_Left_Foot_Pos; 84.3121; 472; 975
Player_1_Right_Foot_Pos; 84.3121; 1081; 472
Player_1_Head_Pos; 84.3215; 782; 306
Player_1_Torso_Pos; 84.3215; 792; 726
Player_1_Left_Hand_Pos; 84.3215; 299; 805
Player_1_Right_Hand_Pos; 84.3215; 1086; 472
Player_1_Left_Foot_Pos; 84.3215; 456; 971
Player_1_Right_Foot_Pos; 84.3215; 1086; 472
Player_1_Head_Pos; 84.3779; 777; 310
Player_1_Torso_Pos; 84.3779; 792; 726
Player_1_Left_Hand_Pos; 84.3779; 299; 805
Player_1_Right_Hand_Pos; 84.3779; 1086; 472
Player_1_Left_Foot_Pos; 84.3779; 483; 966
Player_1_Right_Foot_Pos; 84.3779; 1086; 472
Player_1_Head_Pos; 84.4199; 777; 310
Player_1_Torso_Pos; 84.4199; 792; 726
Player_1_Left_Hand_Pos; 84.4199; 299; 805
Player_1_Right_Hand_Pos; 84.4199; 1086; 472
Player_1_Left_Foot_Pos; 84.4199; 483; 966
Player_1_Right_Foot_Pos; 84.4199; 1086; 472
Player_1_Head_Pos; 84.4392; 777; 306
Player_1_Torso_Pos; 84.4392; 792; 726
Player_1_Left_Hand_Pos; 84.4392; 299; 805
Player_1_Right_Hand_Pos; 84.4392; 1086; 472
Player_1_Left_Foot_Pos; 84.4392; 483; 966
Player_1_Right_Foot_Pos; 84.4392; 1086; 472
Player_1_Head_Pos; 84.4679; 777; 306
Player_1_Torso_Pos; 84.4679; 798; 726
Player_1_Left_Hand_Pos; 84.4679; 299; 805
Player_1_Right_Hand_Pos; 84.4679; 1086; 472
Player_1_Left_Foot_Pos; 84.4679; 488; 966
Player_1_Right_Foot_Pos; 84.4679; 1086; 472
Player_1_Head_Pos; 84.4828; 777; 306
Player_1_Torso_Pos; 84.4828; 798; 726
Player_1_Left_Hand_Pos; 84.4828; 299; 809
Player_1_Right_Hand_Pos; 84.4828; 1086; 472
Player_1_Left_Foot_Pos; 84.4828; 488; 962
Player_1_Right_Foot_Pos; 84.4828; 1086; 472
Player_1_Head_Pos; 84.5174; 777; 306
Player_1_Torso_Pos; 84.5174; 798; 726
Player_1_Left_Hand_Pos; 84.5174; 299; 809
Player_1_Right_Hand_Pos; 84.5174; 1086; 472
Player_1_Left_Foot_Pos; 84.5174; 488; 966
Player_1_Right_Foot_Pos; 84.5174; 1086; 472
Player_1_Head_Pos; 84.5563; 777; 306
Player_1_Torso_Pos; 84.5563; 798; 726
Player_1_Left_Hand_Pos; 84.5563; 299; 809
Player_1_Right_Hand_Pos; 84.5563; 1086; 472
Player_1_Left_Foot_Pos; 84.5563; 488; 962
Player_1_Right_Foot_Pos; 84.5563; 1086; 472
Player_1_Head_Pos; 84.6067; 777; 306
Player_1_Torso_Pos; 84.6067; 798; 726
Player_1_Left_Hand_Pos; 84.6067; 299; 809
Player_1_Right_Hand_Pos; 84.6067; 1097; 468
Player_1_Left_Foot_Pos; 84.6067; 488; 962
Player_1_Right_Foot_Pos; 84.6067; 1097; 468
Player_1_Head_Pos; 84.6175; 777; 306
Player_1_Torso_Pos; 84.6175; 798; 721
Player_1_Left_Hand_Pos; 84.6175; 299; 809
Player_1_Right_Hand_Pos; 84.6175; 1097; 468
Player_1_Left_Foot_Pos; 84.6175; 451; 971
Player_1_Right_Foot_Pos; 84.6175; 1097; 468
Player_1_Head_Pos; 84.6867; 777; 306
Player_1_Torso_Pos; 84.6867; 798; 721
Player_1_Left_Hand_Pos; 84.6867; 299; 809
Player_1_Right_Hand_Pos; 84.6867; 1097; 468
Player_1_Left_Foot_Pos; 84.6867; 477; 971
Player_1_Right_Foot_Pos; 84.6867; 1097; 468
Player_1_Head_Pos; 84.7098; 777; 306
Player_1_Torso_Pos; 84.7098; 798; 726
Player_1_Left_Hand_Pos; 84.7098; 299; 809
Player_1_Right_Hand_Pos; 84.7098; 1092; 468
Player_1_Left_Foot_Pos; 84.7098; 477; 971
Player_1_Right_Foot_Pos; 84.7098; 1092; 468
Player_1_Head_Pos; 84.7467; 777; 306
Player_1_Torso_Pos; 84.7467; 798; 721
Player_1_Left_Hand_Pos; 84.7467; 299; 809
Player_1_Right_Hand_Pos; 84.7467; 1092; 468
Player_1_Left_Foot_Pos; 84.7467; 477; 971
Player_1_Right_Foot_Pos; 84.7467; 1092; 468
Player_1_Head_Pos; 84.7799; 782; 306
Player_1_Torso_Pos; 84.7799; 798; 726
Player_1_Left_Hand_Pos; 84.7799; 299; 813
Player_1_Right_Hand_Pos; 84.7799; 1097; 468
Player_1_Left_Foot_Pos; 84.7799; 477; 971
Player_1_Right_Foot_Pos; 84.7799; 1097; 468
Player_1_Head_Pos; 84.8075; 782; 306
Player_1_Torso_Pos; 84.8075; 798; 726
Player_1_Left_Hand_Pos; 84.8075; 231; 875
Player_1_Right_Hand_Pos; 84.8075; 1102; 468
Player_1_Left_Foot_Pos; 84.8075; 483; 971
Player_1_Right_Foot_Pos; 84.8075; 1102; 468
Player_1_Head_Pos; 84.8517; 782; 310
Player_1_Torso_Pos; 84.8517; 798; 726
Player_1_Left_Hand_Pos; 84.8517; 231; 875
Player_1_Right_Hand_Pos; 84.8517; 1092; 468
Player_1_Left_Foot_Pos; 84.8517; 483; 971
Player_1_Right_Foot_Pos; 84.8517; 1092; 468
Player_1_Head_Pos; 84.9052; 782; 310
Player_1_Torso_Pos; 84.9052; 798; 726
Player_1_Left_Hand_Pos; 84.9052; 299; 809
Player_1_Right_Hand_Pos; 84.9052; 1092; 468
Player_1_Left_Foot_Pos; 84.9052; 488; 966
Player_1_Right_Foot_Pos; 84.9052; 1092; 468
Player_1_Head_Pos; 84.9412; 782; 310
Player_1_Torso_Pos; 84.9412; 798; 726
Player_1_Left_Hand_Pos; 84.9412; 299; 809
Player_1_Right_Hand_Pos; 84.9412; 1092; 468
Player_1_Left_Foot_Pos; 84.9412; 488; 966
Player_1_Right_Foot_Pos; 84.9412; 1092; 468
Player_1_Head_Pos; 84.9718; 777; 310
Player_1_Torso_Pos; 84.9718; 798; 726
Player_1_Left_Hand_Pos; 84.9718; 299; 805
Player_1_Right_Hand_Pos; 84.9718; 1092; 468
Player_1_Left_Foot_Pos; 84.9718; 488; 966
Player_1_Right_Foot_Pos; 84.9718; 1092; 468
Player_1_Head_Pos; 84.9928; 771; 306
Player_1_Torso_Pos; 84.9928; 798; 726
Player_1_Left_Hand_Pos; 84.9928; 299; 805
Player_1_Right_Hand_Pos; 84.9928; 1092; 472
Player_1_Left_Foot_Pos; 84.9928; 488; 966
Player_1_Right_Foot_Pos; 84.9928; 1092; 472
Player_1_Head_Pos; 85.0219; 766; 306
Player_1_Torso_Pos; 85.0219; 798; 726
Player_1_Left_Hand_Pos; 85.0219; 299; 805
Player_1_Right_Hand_Pos; 85.0219; 1092; 472
Player_1_Left_Foot_Pos; 85.0219; 488; 966
Player_1_Right_Foot_Pos; 85.0219; 1092; 472
Player_1_Head_Pos; 85.077; 766; 306
Player_1_Torso_Pos; 85.077; 798; 726
Player_1_Left_Hand_Pos; 85.077; 299; 805
Player_1_Right_Hand_Pos; 85.077; 1086; 472
Player_1_Left_Foot_Pos; 85.077; 488; 966
Player_1_Right_Foot_Pos; 85.077; 1086; 472
Player_1_Head_Pos; 85.1139; 782; 310
Player_1_Torso_Pos; 85.1139; 798; 726
Player_1_Left_Hand_Pos; 85.1139; 299; 805
Player_1_Right_Hand_Pos; 85.1139; 1092; 472
Player_1_Left_Foot_Pos; 85.1139; 488; 962
Player_1_Right_Foot_Pos; 85.1139; 1092; 472
Player_1_Head_Pos; 85.1374; 782; 310
Player_1_Torso_Pos; 85.1374; 798; 726
Player_1_Left_Hand_Pos; 85.1374; 299; 805
Player_1_Right_Hand_Pos; 85.1374; 1092; 472
Player_1_Left_Foot_Pos; 85.1374; 493; 962
Player_1_Right_Foot_Pos; 85.1374; 1092; 472
Player_1_Head_Pos; 85.1773; 777; 306
Player_1_Torso_Pos; 85.1773; 798; 726
Player_1_Left_Hand_Pos; 85.1773; 299; 805
Player_1_Right_Hand_Pos; 85.1773; 1092; 472
Player_1_Left_Foot_Pos; 85.1773; 493; 958
Player_1_Right_Foot_Pos; 85.1773; 1092; 472
Player_1_Head_Pos; 85.1874; 777; 306
Player_1_Torso_Pos; 85.1874; 798; 726
Player_1_Left_Hand_Pos; 85.1874; 304; 805
Player_1_Right_Hand_Pos; 85.1874; 1092; 468
Player_1_Left_Foot_Pos; 85.1874; 493; 958
Player_1_Right_Foot_Pos; 85.1874; 1092; 468
Player_1_Head_Pos; 85.247; 777; 306
Player_1_Torso_Pos; 85.247; 798; 721
Player_1_Left_Hand_Pos; 85.247; 304; 805
Player_1_Right_Hand_Pos; 85.247; 1092; 468
Player_1_Left_Foot_Pos; 85.247; 493; 958
Player_1_Right_Foot_Pos; 85.247; 1092; 468
Player_1_Head_Pos; 85.2733; 777; 306
Player_1_Torso_Pos; 85.2733; 798; 721
Player_1_Left_Hand_Pos; 85.2733; 299; 805
Player_1_Right_Hand_Pos; 85.2733; 1092; 468
Player_1_Left_Foot_Pos; 85.2733; 493; 958
Player_1_Right_Foot_Pos; 85.2733; 1092; 468
Player_1_Head_Pos; 85.3193; 782; 310
Player_1_Torso_Pos; 85.3193; 798; 726
Player_1_Left_Hand_Pos; 85.3193; 299; 805
Player_1_Right_Hand_Pos; 85.3193; 1092; 472
Player_1_Left_Foot_Pos; 85.3193; 493; 958
Player_1_Right_Foot_Pos; 85.3193; 1092; 472
Player_1_Head_Pos; 85.339; 782; 310
Player_1_Torso_Pos; 85.339; 798; 726
Player_1_Left_Hand_Pos; 85.339; 299; 805
Player_1_Right_Hand_Pos; 85.339; 1092; 472
Player_1_Left_Foot_Pos; 85.339; 493; 962
Player_1_Right_Foot_Pos; 85.339; 1092; 472
Player_1_Head_Pos; 85.3829; 798; 315
Player_1_Torso_Pos; 85.3829; 798; 726
Player_1_Left_Hand_Pos; 85.3829; 299; 805
Player_1_Right_Hand_Pos; 85.3829; 1092; 472
Player_1_Left_Foot_Pos; 85.3829; 488; 962
Player_1_Right_Foot_Pos; 85.3829; 1092; 472
Player_1_Head_Pos; 85.4093; 792; 310
Player_1_Torso_Pos; 85.4093; 798; 726
Player_1_Left_Hand_Pos; 85.4093; 299; 805
Player_1_Right_Hand_Pos; 85.4093; 1092; 472
Player_1_Left_Foot_Pos; 85.4093; 488; 958
Player_1_Right_Foot_Pos; 85.4093; 1092; 472
Player_1_Head_Pos; 85.4342; 787; 306
Player_1_Torso_Pos; 85.4342; 798; 726
Player_1_Left_Hand_Pos; 85.4342; 299; 805
Player_1_Right_Hand_Pos; 85.4342; 1092; 472
Player_1_Left_Foot_Pos; 85.4342; 488; 962
Player_1_Right_Foot_Pos; 85.4342; 1092; 472
Player_1_Head_Pos; 85.456; 787; 306
Player_1_Torso_Pos; 85.456; 798; 721
Player_1_Left_Hand_Pos; 85.456; 299; 805
Player_1_Right_Hand_Pos; 85.456; 1092; 472
Player_1_Left_Foot_Pos; 85.456; 488; 962
Player_1_Right_Foot_Pos; 85.456; 1092; 472
Player_1_Head_Pos; 85.5103; 782; 306
