EVENT; TIME; ARG1; ARG2
Player_1_Left_Foot_Pos; 67.3127; 535; 1750
Player_1_Right_Foot_Pos; 67.3127; 1212; 682
Player_1_Head_Pos; 67.3651; 1018; 126
Player_1_Torso_Pos; 67.3651; 1002; 634
Player_1_Left_Hand_Pos; 67.3651; 798; 665
Player_1_Right_Hand_Pos; 67.3651; 1212; 686
Player_1_Left_Foot_Pos; 67.3651; 535; 1750
Player_1_Right_Foot_Pos; 67.3651; 1212; 686
Player_1_Head_Pos; 67.3974; 1018; 126
Player_1_Torso_Pos; 67.3974; 1002; 634
Player_1_Left_Hand_Pos; 67.3974; 798; 665
Player_1_Right_Hand_Pos; 67.3974; 1212; 686
Player_1_Left_Foot_Pos; 67.3974; 530; 1750
Player_1_Right_Foot_Pos; 67.3974; 1212; 686
Player_1_Head_Pos; 67.4308; 1018; 126
Player_1_Torso_Pos; 67.4308; 1002; 634
Player_1_Left_Hand_Pos; 67.4308; 798; 665
Player_1_Right_Hand_Pos; 67.4308; 1212; 691
Player_1_Left_Foot_Pos; 67.4308; 535; 1750
Player_1_Right_Foot_Pos; 67.4308; 1212; 691
Player_1_Head_Pos; 67.4669; 1018; 126
Player_1_Torso_Pos; 67.4669; 1002; 634
Player_1_Left_Hand_Pos; 67.4669; 792; 665
Player_1_Right_Hand_Pos; 67.4669; 1212; 691
Player_1_Left_Foot_Pos; 67.4669; 535; 1750
Player_1_Right_Foot_Pos; 67.4669; 1212; 691
Player_1_Head_Pos; 67.4805; 1018; 126
Player_1_Torso_Pos; 67.4805; 1002; 634
Player_1_Left_Hand_Pos; 67.4805; 792; 665
Player_1_Right_Hand_Pos; 67.4805; 1218; 695
Player_1_Left_Foot_Pos; 67.4805; 535; 1750
Player_1_Right_Foot_Pos; 67.4805; 1218; 695
Player_1_Head_Pos; 67.5408; 1018; 126
Player_1_Torso_Pos; 67.5408; 1002; 634
Player_1_Left_Hand_Pos; 67.5408; 787; 665
Player_1_Right_Hand_Pos; 67.5408; 1218; 700
Player_1_Left_Foot_Pos; 67.5408; 535; 1750
Player_1_Right_Foot_Pos; 67.5408; 1218; 700
Player_1_Head_Pos; 67.5696; 1018; 126
Player_1_Torso_Pos; 67.5696; 1002; 634
Player_1_Left_Hand_Pos; 67.5696; 782; 669
Player_1_Right_Hand_Pos; 67.5696; 1223; 700
Player_1_Left_Foot_Pos; 67.5696; 535; 1750
Player_1_Right_Foot_Pos; 67.5696; 1223; 700
Player_1_Head_Pos; 67.6049; 1018; 126
Player_1_Torso_Pos; 67.6049; 1002; 634
Player_1_Left_Hand_Pos; 67.6049; 777; 669
Player_1_Right_Hand_Pos; 67.6049; 1228; 704
Player_1_Left_Foot_Pos; 67.6049; 535; 1750
Player_1_Right_Foot_Pos; 67.6049; 1228; 704
Player_1_Head_Pos; 67.6305; 1018; 126
Player_1_Torso_Pos; 67.6305; 1002; 634
Player_1_Left_Hand_Pos; 67.6305; 766; 673
Player_1_Right_Hand_Pos; 67.6305; 1233; 704
Player_1_Left_Foot_Pos; 67.6305; 535; 1750
Player_1_Right_Foot_Pos; 67.6305; 1233; 704
Player_1_Head_Pos; 67.6858; 1018; 126
Player_1_Torso_Pos; 67.6858; 1002; 634
Player_1_Left_Hand_Pos; 67.6858; 766; 673
Player_1_Right_Hand_Pos; 67.6858; 1239; 708
Player_1_Left_Foot_Pos; 67.6858; 535; 1750
Player_1_Right_Foot_Pos; 67.6858; 1239; 708
Player_1_Head_Pos; 67.7036; 1018; 126
Player_1_Torso_Pos; 67.7036; 1002; 634
Player_1_Left_Hand_Pos; 67.7036; 756; 678
Player_1_Right_Hand_Pos; 67.7036; 1239; 708
Player_1_Left_Foot_Pos; 67.7036; 535; 1750
Player_1_Right_Foot_Pos; 67.7036; 1239; 708
Player_1_Head_Pos; 67.7298; 1018; 126
Player_1_Torso_Pos; 67.7298; 1002; 634
Player_1_Left_Hand_Pos; 67.7298; 735; 682
Player_1_Right_Hand_Pos; 67.7298; 1249; 713
Player_1_Left_Foot_Pos; 67.7298; 546; 1750
Player_1_Right_Foot_Pos; 67.7298; 1249; 713
Player_1_Head_Pos; 67.7669; 1018; 126
Player_1_Torso_Pos; 67.7669; 1002; 634
Player_1_Left_Hand_Pos; 67.7669; 724; 686
Player_1_Right_Hand_Pos; 67.7669; 1249; 713
Player_1_Left_Foot_Pos; 67.7669; 551; 1750
Player_1_Right_Foot_Pos; 67.7669; 1249; 713
Player_1_Head_Pos; 67.7852; 1018; 126
Player_1_Torso_Pos; 67.7852; 1002; 634
Player_1_Left_Hand_Pos; 67.7852; 719; 686
Player_1_Right_Hand_Pos; 67.7852; 1254; 717
Player_1_Left_Foot_Pos; 67.7852; 556; 1754
Player_1_Right_Foot_Pos; 67.7852; 1254; 717
Player_1_Head_Pos; 67.8359; 1018; 126
Player_1_Torso_Pos; 67.8359; 1002; 634
Player_1_Left_Hand_Pos; 67.8359; 714; 691
Player_1_Right_Hand_Pos; 67.8359; 1260; 717
Player_1_Left_Foot_Pos; 67.8359; 561; 1754
Player_1_Right_Foot_Pos; 67.8359; 1260; 717
Player_1_Head_Pos; 67.8508; 1018; 126
Player_1_Torso_Pos; 67.8508; 1002; 634
Player_1_Left_Hand_Pos; 67.8508; 708; 691
Player_1_Right_Hand_Pos; 67.8508; 1260; 717
Player_1_Left_Foot_Pos; 67.8508; 561; 1754
Player_1_Right_Foot_Pos; 67.8508; 1260; 717
Player_1_Head_Pos; 67.9134; 1018; 126
Player_1_Torso_Pos; 67.9134; 1002; 634
Player_1_Left_Hand_Pos; 67.9134; 708; 691
Player_1_Right_Hand_Pos; 67.9134; 1265; 721
Player_1_Left_Foot_Pos; 67.9134; 572; 1754
Player_1_Right_Foot_Pos; 67.9134; 1265; 721
Player_1_Head_Pos; 67.9749; 1018; 126
Player_1_Torso_Pos; 67.9749; 1002; 634
Player_1_Left_Hand_Pos; 67.9749; 703; 691
Player_1_Right_Hand_Pos; 67.9749; 1265; 721
Player_1_Left_Foot_Pos; 67.9749; 567; 1754
Player_1_Right_Foot_Pos; 67.9749; 1265; 721
Player_1_Head_Pos; 68.0013; 1018; 126
Player_1_Torso_Pos; 68.0013; 1002; 634
Player_1_Left_Hand_Pos; 68.0013; 703; 691
Player_1_Right_Hand_Pos; 68.0013; 1265; 721
Player_1_Left_Foot_Pos; 68.0013; 572; 1754
Player_1_Right_Foot_Pos; 68.0013; 1265; 721
Player_1_Head_Pos; 68.0385; 1018; 126
Player_1_Torso_Pos; 68.0385; 1002; 634
Player_1_Left_Hand_Pos; 68.0385; 703; 691
Player_1_Right_Hand_Pos; 68.0385; 1265; 721
Player_1_Left_Foot_Pos; 68.0385; 572; 1754
Player_1_Right_Foot_Pos; 68.0385; 1265; 721
Player_1_Head_Pos; 68.07; 1018; 126
Player_1_Torso_Pos; 68.07; 1002; 634
Player_1_Left_Hand_Pos; 68.07; 708; 691
Player_1_Right_Hand_Pos; 68.07; 1265; 721
Player_1_Left_Foot_Pos; 68.07; 567; 1754
Player_1_Right_Foot_Pos; 68.07; 1265; 721
Player_1_Head_Pos; 68.087; 1018; 126
Player_1_Torso_Pos; 68.087; 1002; 634
Player_1_Left_Hand_Pos; 68.087; 708; 691
Player_1_Right_Hand_Pos; 68.087; 1265; 721
Player_1_Left_Foot_Pos; 68.087; 572; 1754
Player_1_Right_Foot_Pos; 68.087; 1265; 721
Player_1_Head_Pos; 68.1307; 1018; 126
Player_1_Torso_Pos; 68.1307; 1002; 634
Player_1_Left_Hand_Pos; 68.1307; 708; 691
Player_1_Right_Hand_Pos; 68.1307; 1265; 721
Player_1_Left_Foot_Pos; 68.1307; 572; 1754
Player_1_Right_Foot_Pos; 68.1307; 1265; 721
Player_1_Head_Pos; 68.1648; 1018; 126
Player_1_Torso_Pos; 68.1648; 1002; 634
Player_1_Left_Hand_Pos; 68.1648; 708; 691
Player_1_Right_Hand_Pos; 68.1648; 1265; 726
Player_1_Left_Foot_Pos; 68.1648; 567; 1754
Player_1_Right_Foot_Pos; 68.1648; 1265; 726
Player_1_Head_Pos; 68.1918; 1018; 126
Player_1_Torso_Pos; 68.1918; 1002; 634
Player_1_Left_Hand_Pos; 68.1918; 714; 691
Player_1_Right_Hand_Pos; 68.1918; 1265; 726
Player_1_Left_Foot_Pos; 68.1918; 567; 1754
Player_1_Right_Foot_Pos; 68.1918; 1265; 726
Player_1_Head_Pos; 68.2133; 1018; 126
Player_1_Torso_Pos; 68.2133; 1002; 634
Player_1_Left_Hand_Pos; 68.2133; 719; 691
Player_1_Right_Hand_Pos; 68.2133; 1265; 726
Player_1_Left_Foot_Pos; 68.2133; 567; 1754
Player_1_Right_Foot_Pos; 68.2133; 1265; 726
Player_1_Head_Pos; 68.2702; 1018; 126
Player_1_Torso_Pos; 68.2702; 1002; 634
Player_1_Left_Hand_Pos; 68.2702; 719; 691
Player_1_Right_Hand_Pos; 68.2702; 1265; 726
Player_1_Left_Foot_Pos; 68.2702; 561; 1754
Player_1_Right_Foot_Pos; 68.2702; 1265; 726
Player_1_Head_Pos; 68.3202; 1018; 126
Player_1_Torso_Pos; 68.3202; 1002; 634
Player_1_Left_Hand_Pos; 68.3202; 719; 691
Player_1_Right_Hand_Pos; 68.3202; 1265; 726
Player_1_Left_Foot_Pos; 68.3202; 561; 1750
Player_1_Right_Foot_Pos; 68.3202; 1265; 726
Player_1_Head_Pos; 68.3314; 1018; 126
Player_1_Torso_Pos; 68.3314; 1002; 634
Player_1_Left_Hand_Pos; 68.3314; 719; 691
Player_1_Right_Hand_Pos; 68.3314; 1265; 726
Player_1_Left_Foot_Pos; 68.3314; 556; 1750
Player_1_Right_Foot_Pos; 68.3314; 1265; 726
Player_1_Head_Pos; 68.3484; 1018; 126
Player_1_Torso_Pos; 68.3484; 1002; 634
Player_1_Left_Hand_Pos; 68.3484; 724; 691
Player_1_Right_Hand_Pos; 68.3484; 1265; 726
Player_1_Left_Foot_Pos; 68.3484; 556; 1750
Player_1_Right_Foot_Pos; 68.3484; 1265; 726
Player_1_Head_Pos; 68.3792; 1018; 126
Player_1_Torso_Pos; 68.3792; 1002; 634
Player_1_Left_Hand_Pos; 68.3792; 724; 691
Player_1_Right_Hand_Pos; 68.3792; 1265; 726
Player_1_Left_Foot_Pos; 68.3792; 556; 1750
Player_1_Right_Foot_Pos; 68.3792; 1265; 726
Player_1_Head_Pos; 68.4354; 1018; 126
Player_1_Torso_Pos; 68.4354; 1002; 634
Player_1_Left_Hand_Pos; 68.4354; 724; 691
Player_1_Right_Hand_Pos; 68.4354; 1265; 726
Player_1_Left_Foot_Pos; 68.4354; 556; 1750
Player_1_Right_Foot_Pos; 68.4354; 1265; 726
Player_1_Head_Pos; 68.4475; 1018; 126
Player_1_Torso_Pos; 68.4475; 1002; 634
Player_1_Left_Hand_Pos; 68.4475; 724; 691
Player_1_Right_Hand_Pos; 68.4475; 1265; 726
Player_1_Left_Foot_Pos; 68.4475; 556; 1750
Player_1_Right_Foot_Pos; 68.4475; 1265; 726
Player_1_Head_Pos; 68.5067; 1018; 126
Player_1_Torso_Pos; 68.5067; 1002; 634
Player_1_Left_Hand_Pos; 68.5067; 724; 691
Player_1_Right_Hand_Pos; 68.5067; 1265; 726
Player_1_Left_Foot_Pos; 68.5067; 551; 1750
Player_1_Right_Foot_Pos; 68.5067; 1265; 726
Player_1_Head_Pos; 68.5355; 1018; 126
Player_1_Torso_Pos; 68.5355; 1002; 634
Player_1_Left_Hand_Pos; 68.5355; 724; 695
Player_1_Right_Hand_Pos; 68.5355; 1265; 726
Player_1_Left_Foot_Pos; 68.5355; 551; 1750
Player_1_Right_Foot_Pos; 68.5355; 1265; 726
Player_1_Head_Pos; 68.5469; 1018; 126
Player_1_Torso_Pos; 68.5469; 1002; 634
Player_1_Left_Hand_Pos; 68.5469; 724; 695
Player_1_Right_Hand_Pos; 68.5469; 1265; 726
Player_1_Left_Foot_Pos; 68.5469; 551; 1750
Player_1_Right_Foot_Pos; 68.5469; 1265; 726
Player_1_Head_Pos; 68.6088; 1018; 126
Player_1_Torso_Pos; 68.6088; 1002; 634
Player_1_Left_Hand_Pos; 68.6088; 724; 695
Player_1_Right_Hand_Pos; 68.6088; 1265; 726
Player_1_Left_Foot_Pos; 68.6088; 551; 1750
Player_1_Right_Foot_Pos; 68.6088; 1265; 726
Player_1_Head_Pos; 68.6375; 1018; 126
Player_1_Torso_Pos; 68.6375; 1002; 634
Player_1_Left_Hand_Pos; 68.6375; 724; 695
Player_1_Right_Hand_Pos; 68.6375; 1265; 726
Player_1_Left_Foot_Pos; 68.6375; 551; 1750
Player_1_Right_Foot_Pos; 68.6375; 1265; 726
Player_1_Head_Pos; 68.6495; 1018; 126
Player_1_Torso_Pos; 68.6495; 1002; 634
Player_1_Left_Hand_Pos; 68.6495; 724; 695
Player_1_Right_Hand_Pos; 68.6495; 1265; 726
Player_1_Left_Foot_Pos; 68.6495; 551; 1750
Player_1_Right_Foot_Pos; 68.6495; 1265; 726
Player_1_Head_Pos; 68.7061; 1018; 126
Player_1_Torso_Pos; 68.7061; 1002; 634
Player_1_Left_Hand_Pos; 68.7061; 724; 695
Player_1_Right_Hand_Pos; 68.7061; 1265; 726
Player_1_Left_Foot_Pos; 68.7061; 551; 1750
Player_1_Right_Foot_Pos; 68.7061; 1265; 726
Player_1_Head_Pos; 68.7344; 1018; 126
Player_1_Torso_Pos; 68.7344; 1002; 634
Player_1_Left_Hand_Pos; 68.7344; 724; 695
Player_1_Right_Hand_Pos; 68.7344; 1265; 726
Player_1_Left_Foot_Pos; 68.7344; 551; 1750
Player_1_Right_Foot_Pos; 68.7344; 1265; 726
Player_1_Head_Pos; 68.7915; 1018; 126
Player_1_Torso_Pos; 68.7915; 1002; 634
Player_1_Left_Hand_Pos; 68.7915; 724; 695
Player_1_Right_Hand_Pos; 68.7915; 1265; 726
Player_1_Left_Foot_Pos; 68.7915; 546; 1750
Player_1_Right_Foot_Pos; 68.7915; 1265; 726
Player_1_Head_Pos; 68.7992; 1018; 126
Player_1_Torso_Pos; 68.7992; 1002; 634
Player_1_Left_Hand_Pos; 68.7992; 724; 695
Player_1_Right_Hand_Pos; 68.7992; 1265; 726
Player_1_Left_Foot_Pos; 68.7992; 546; 1750
Player_1_Right_Foot_Pos; 68.7992; 1265; 726
Player_1_Head_Pos; 68.8314; 1018; 126
Player_1_Torso_Pos; 68.8314; 1002; 634
Player_1_Left_Hand_Pos; 68.8314; 724; 695
Player_1_Right_Hand_Pos; 68.8314; 1260; 726
Player_1_Left_Foot_Pos; 68.8314; 546; 1750
Player_1_Right_Foot_Pos; 68.8314; 1260; 726
Player_1_Head_Pos; 68.864; 1018; 126
Player_1_Torso_Pos; 68.864; 1002; 634
Player_1_Left_Hand_Pos; 68.864; 724; 695
Player_1_Right_Hand_Pos; 68.864; 1260; 726
Player_1_Left_Foot_Pos; 68.864; 546; 1750
Player_1_Right_Foot_Pos; 68.864; 1260; 726
Player_1_Head_Pos; 68.8996; 1013; 126
Player_1_Torso_Pos; 68.8996; 1002; 634
Player_1_Left_Hand_Pos; 68.8996; 724; 695
Player_1_Right_Hand_Pos; 68.8996; 1260; 726
Player_1_Left_Foot_Pos; 68.8996; 546; 1750
Player_1_Right_Foot_Pos; 68.8996; 1260; 726
Player_1_Head_Pos; 68.9163; 1013; 126
Player_1_Torso_Pos; 68.9163; 1002; 634
Player_1_Left_Hand_Pos; 68.9163; 724; 695
Player_1_Right_Hand_Pos; 68.9163; 1260; 726
Player_1_Left_Foot_Pos; 68.9163; 546; 1750
Player_1_Right_Foot_Pos; 68.9163; 1260; 726
Player_1_Head_Pos; 68.9686; 1013; 126
Player_1_Torso_Pos; 68.9686; 1002; 634
Player_1_Left_Hand_Pos; 68.9686; 724; 695
Player_1_Right_Hand_Pos; 68.9686; 1260; 726
Player_1_Left_Foot_Pos; 68.9686; 546; 1750
Player_1_Right_Foot_Pos; 68.9686; 1260; 726
Player_1_Head_Pos; 69.0104; 1013; 131
Player_1_Torso_Pos; 69.0104; 1002; 634
Player_1_Left_Hand_Pos; 69.0104; 724; 695
Player_1_Right_Hand_Pos; 69.0104; 1260; 726
Player_1_Left_Foot_Pos; 69.0104; 546; 1754
Player_1_Right_Foot_Pos; 69.0104; 1260; 726
Player_1_Head_Pos; 69.0322; 1013; 131
Player_1_Torso_Pos; 69.0322; 1002; 634
Player_1_Left_Hand_Pos; 69.0322; 724; 695
Player_1_Right_Hand_Pos; 69.0322; 1260; 726
Player_1_Left_Foot_Pos; 69.0322; 546; 1750
Player_1_Right_Foot_Pos; 69.0322; 1260; 726
Player_1_Head_Pos; 69.0735; 1013; 131
Player_1_Torso_Pos; 69.0735; 1002; 634
Player_1_Left_Hand_Pos; 69.0735; 724; 695
Player_1_Right_Hand_Pos; 69.0735; 1265; 726
Player_1_Left_Foot_Pos; 69.0735; 546; 1750
Player_1_Right_Foot_Pos; 69.0735; 1265; 726
Player_1_Head_Pos; 69.1135; 1008; 131
Player_1_Torso_Pos; 69.1135; 1002; 634
Player_1_Left_Hand_Pos; 69.1135; 724; 695
Player_1_Right_Hand_Pos; 69.1135; 1265; 726
Player_1_Left_Foot_Pos; 69.1135; 546; 1754
Player_1_Right_Foot_Pos; 69.1135; 1265; 726
Player_1_Head_Pos; 69.1468; 1008; 131
Player_1_Torso_Pos; 69.1468; 1002; 634
Player_1_Left_Hand_Pos; 69.1468; 724; 695
Player_1_Right_Hand_Pos; 69.1468; 1265; 726
Player_1_Left_Foot_Pos; 69.1468; 546; 1754
Player_1_Right_Foot_Pos; 69.1468; 1265; 726
Player_1_Head_Pos; 69.2026; 1008; 131
Player_1_Torso_Pos; 69.2026; 1002; 634
Player_1_Left_Hand_Pos; 69.2026; 724; 695
Player_1_Right_Hand_Pos; 69.2026; 1265; 726
Player_1_Left_Foot_Pos; 69.2026; 546; 1754
Player_1_Right_Foot_Pos; 69.2026; 1265; 726
Player_1_Head_Pos; 69.2356; 1008; 131
Player_1_Torso_Pos; 69.2356; 1002; 634
Player_1_Left_Hand_Pos; 69.2356; 724; 695
Player_1_Right_Hand_Pos; 69.2356; 1265; 726
Player_1_Left_Foot_Pos; 69.2356; 546; 1754
Player_1_Right_Foot_Pos; 69.2356; 1265; 726
Player_1_Head_Pos; 69.2709; 1008; 131
Player_1_Torso_Pos; 69.2709; 1002; 634
Player_1_Left_Hand_Pos; 69.2709; 724; 695
Player_1_Right_Hand_Pos; 69.2709; 1265; 726
Player_1_Left_Foot_Pos; 69.2709; 546; 1754
Player_1_Right_Foot_Pos; 69.2709; 1265; 726
Player_1_Head_Pos; 69.3015; 1008; 135
Player_1_Torso_Pos; 69.3015; 1002; 634
Player_1_Left_Hand_Pos; 69.3015; 724; 695
Player_1_Right_Hand_Pos; 69.3015; 1265; 726
Player_1_Left_Foot_Pos; 69.3015; 546; 1754
Player_1_Right_Foot_Pos; 69.3015; 1265; 726
Player_1_Head_Pos; 69.3167; 1008; 135
Player_1_Torso_Pos; 69.3167; 1002; 634
Player_1_Left_Hand_Pos; 69.3167; 724; 695
Player_1_Right_Hand_Pos; 69.3167; 1265; 726
Player_1_Left_Foot_Pos; 69.3167; 546; 1754
Player_1_Right_Foot_Pos; 69.3167; 1265; 726
Player_1_Head_Pos; 69.3713; 1008; 135
Player_1_Torso_Pos; 69.3713; 1002; 634
Player_1_Left_Hand_Pos; 69.3713; 724; 695
Player_1_Right_Hand_Pos; 69.3713; 1260; 726
Player_1_Left_Foot_Pos; 69.3713; 546; 1754
Player_1_Right_Foot_Pos; 69.3713; 1260; 726
Player_1_Head_Pos; 69.4173; 1008; 135
Player_1_Torso_Pos; 69.4173; 1002; 634
Player_1_Left_Hand_Pos; 69.4173; 724; 695
Player_1_Right_Hand_Pos; 69.4173; 1260; 730
Player_1_Left_Foot_Pos; 69.4173; 546; 1754
Player_1_Right_Foot_Pos; 69.4173; 1260; 730
Player_1_Head_Pos; 69.4384; 1008; 135
Player_1_Torso_Pos; 69.4384; 1002; 634
Player_1_Left_Hand_Pos; 69.4384; 729; 695
Player_1_Right_Hand_Pos; 69.4384; 1260; 730
Player_1_Left_Foot_Pos; 69.4384; 546; 1754
Player_1_Right_Foot_Pos; 69.4384; 1260; 730
Player_1_Head_Pos; 69.4649; 1008; 135
Player_1_Torso_Pos; 69.4649; 1002; 634
Player_1_Left_Hand_Pos; 69.4649; 729; 695
Player_1_Right_Hand_Pos; 69.4649; 1254; 730
Player_1_Left_Foot_Pos; 69.4649; 546; 1758
Player_1_Right_Foot_Pos; 69.4649; 1254; 730
Player_1_Head_Pos; 69.4982; 1008; 135
Player_1_Torso_Pos; 69.4982; 1002; 634
Player_1_Left_Hand_Pos; 69.4982; 735; 695
Player_1_Right_Hand_Pos; 69.4982; 1254; 730
Player_1_Left_Foot_Pos; 69.4982; 546; 1758
Player_1_Right_Foot_Pos; 69.4982; 1254; 730
Player_1_Head_Pos; 69.5164; 1008; 135
Player_1_Torso_Pos; 69.5164; 1002; 634
Player_1_Left_Hand_Pos; 69.5164; 735; 695
Player_1_Right_Hand_Pos; 69.5164; 1254; 730
Player_1_Left_Foot_Pos; 69.5164; 551; 1758
Player_1_Right_Foot_Pos; 69.5164; 1254; 730
Player_1_Head_Pos; 69.5663; 1008; 135
Player_1_Torso_Pos; 69.5663; 1002; 634
Player_1_Left_Hand_Pos; 69.5663; 735; 695
Player_1_Right_Hand_Pos; 69.5663; 1254; 730
Player_1_Left_Foot_Pos; 69.5663; 551; 1758
Player_1_Right_Foot_Pos; 69.5663; 1254; 730
Player_1_Head_Pos; 69.5803; 1008; 135
Player_1_Torso_Pos; 69.5803; 1002; 634
Player_1_Left_Hand_Pos; 69.5803; 735; 700
Player_1_Right_Hand_Pos; 69.5803; 1254; 730
Player_1_Left_Foot_Pos; 69.5803; 551; 1758
Player_1_Right_Foot_Pos; 69.5803; 1254; 730
Player_1_Head_Pos; 69.6181; 1008; 135
Player_1_Torso_Pos; 69.6181; 1002; 634
Player_1_Left_Hand_Pos; 69.6181; 735; 700
Player_1_Right_Hand_Pos; 69.6181; 1254; 730
Player_1_Left_Foot_Pos; 69.6181; 551; 1758
Player_1_Right_Foot_Pos; 69.6181; 1254; 730
Player_1_Head_Pos; 69.6484; 1008; 135
Player_1_Torso_Pos; 69.6484; 1002; 634
Player_1_Left_Hand_Pos; 69.6484; 735; 695
Player_1_Right_Hand_Pos; 69.6484; 1260; 730
Player_1_Left_Foot_Pos; 69.6484; 551; 1758
Player_1_Right_Foot_Pos; 69.6484; 1260; 730
Player_1_Head_Pos; 69.6867; 1008; 135
Player_1_Torso_Pos; 69.6867; 1002; 634
Player_1_Left_Hand_Pos; 69.6867; 735; 695
Player_1_Right_Hand_Pos; 69.6867; 1260; 730
Player_1_Left_Foot_Pos; 69.6867; 551; 1758
Player_1_Right_Foot_Pos; 69.6867; 1260; 730
Player_1_Head_Pos; 69.7213; 1008; 135
Player_1_Torso_Pos; 69.7213; 1002; 634
Player_1_Left_Hand_Pos; 69.7213; 735; 695
Player_1_Right_Hand_Pos; 69.7213; 1260; 730
Player_1_Left_Foot_Pos; 69.7213; 551; 1758
Player_1_Right_Foot_Pos; 69.7213; 1260; 730
Player_1_Head_Pos; 69.7454; 1008; 135
Player_1_Torso_Pos; 69.7454; 1002; 634
Player_1_Left_Hand_Pos; 69.7454; 735; 695
Player_1_Right_Hand_Pos; 69.7454; 1260; 730
Player_1_Left_Foot_Pos; 69.7454; 551; 1758
Player_1_Right_Foot_Pos; 69.7454; 1260; 730
Player_1_Head_Pos; 69.8166; 1008; 135
Player_1_Torso_Pos; 69.8166; 1002; 634
Player_1_Left_Hand_Pos; 69.8166; 735; 700
Player_1_Right_Hand_Pos; 69.8166; 1260; 730
Player_1_Left_Foot_Pos; 69.8166; 551; 1758
Player_1_Right_Foot_Pos; 69.8166; 1260; 730
Player_1_Head_Pos; 69.8371; 1008; 135
Player_1_Torso_Pos; 69.8371; 1002; 634
Player_1_Left_Hand_Pos; 69.8371; 729; 700
Player_1_Right_Hand_Pos; 69.8371; 1260; 730
Player_1_Left_Foot_Pos; 69.8371; 546; 1758
Player_1_Right_Foot_Pos; 69.8371; 1260; 730
Player_1_Head_Pos; 69.8669; 1008; 135
Player_1_Torso_Pos; 69.8669; 1002; 634
Player_1_Left_Hand_Pos; 69.8669; 735; 700
Player_1_Right_Hand_Pos; 69.8669; 1260; 730
Player_1_Left_Foot_Pos; 69.8669; 551; 1758
Player_1_Right_Foot_Pos; 69.8669; 1260; 730
Player_1_Head_Pos; 69.8987; 1008; 135
Player_1_Torso_Pos; 69.8987; 1002; 634
Player_1_Left_Hand_Pos; 69.8987; 735; 700
Player_1_Right_Hand_Pos; 69.8987; 1260; 730
Player_1_Left_Foot_Pos; 69.8987; 551; 1758
Player_1_Right_Foot_Pos; 69.8987; 1260; 730
Player_1_Head_Pos; 69.9167; 1008; 135
Player_1_Torso_Pos; 69.9167; 1002; 638
Player_1_Left_Hand_Pos; 69.9167; 729; 700
Player_1_Right_Hand_Pos; 69.9167; 1260; 730
Player_1_Left_Foot_Pos; 69.9167; 551; 1758
Player_1_Right_Foot_Pos; 69.9167; 1260; 730
Player_1_Head_Pos; 69.9732; 1008; 135
Player_1_Torso_Pos; 69.9732; 1002; 638
Player_1_Left_Hand_Pos; 69.9732; 735; 695
Player_1_Right_Hand_Pos; 69.9732; 1260; 730
Player_1_Left_Foot_Pos; 69.9732; 546; 1758
Player_1_Right_Foot_Pos; 69.9732; 1260; 730
Player_1_Head_Pos; 70.0005; 1008; 135
Player_1_Torso_Pos; 70.0005; 1002; 638
Player_1_Left_Hand_Pos; 70.0005; 729; 695
Player_1_Right_Hand_Pos; 70.0005; 1260; 730
Player_1_Left_Foot_Pos; 70.0005; 546; 1758
Player_1_Right_Foot_Pos; 70.0005; 1260; 730
Player_1_Head_Pos; 70.0201; 1008; 135
Player_1_Torso_Pos; 70.0201; 1002; 638
Player_1_Left_Hand_Pos; 70.0201; 729; 700
Player_1_Right_Hand_Pos; 70.0201; 1260; 730
Player_1_Left_Foot_Pos; 70.0201; 546; 1758
Player_1_Right_Foot_Pos; 70.0201; 1260; 730
Player_1_Head_Pos; 70.053; 1008; 135
Player_1_Torso_Pos; 70.053; 1002; 638
Player_1_Left_Hand_Pos; 70.053; 735; 695
Player_1_Right_Hand_Pos; 70.053; 1260; 730
Player_1_Left_Foot_Pos; 70.053; 546; 1758
Player_1_Right_Foot_Pos; 70.053; 1260; 730
Player_1_Head_Pos; 70.0861; 1008; 135
Player_1_Torso_Pos; 70.0861; 1002; 638
Player_1_Left_Hand_Pos; 70.0861; 740; 695
Player_1_Right_Hand_Pos; 70.0861; 1260; 730
Player_1_Left_Foot_Pos; 70.0861; 546; 1758
Player_1_Right_Foot_Pos; 70.0861; 1260; 730
Player_1_Head_Pos; 70.1254; 1008; 135
Player_1_Torso_Pos; 70.1254; 1002; 638
Player_1_Left_Hand_Pos; 70.1254; 740; 695
Player_1_Right_Hand_Pos; 70.1254; 1260; 730
Player_1_Left_Foot_Pos; 70.1254; 546; 1758
Player_1_Right_Foot_Pos; 70.1254; 1260; 730
Player_1_Head_Pos; 70.1698; 1008; 135
Player_1_Torso_Pos; 70.1698; 1002; 638
Player_1_Left_Hand_Pos; 70.1698; 740; 695
Player_1_Right_Hand_Pos; 70.1698; 1254; 730
Player_1_Left_Foot_Pos; 70.1698; 546; 1758
Player_1_Right_Foot_Pos; 70.1698; 1254; 730
Player_1_Head_Pos; 70.1867; 1008; 131
Player_1_Torso_Pos; 70.1867; 1008; 638
Player_1_Left_Hand_Pos; 70.1867; 735; 695
Player_1_Right_Hand_Pos; 70.1867; 1254; 730
Player_1_Left_Foot_Pos; 70.1867; 546; 1758
Player_1_Right_Foot_Pos; 70.1867; 1254; 730
